书名,页面地址,图片地址
 Python编程 从入门到实践 第2版,http://product.dangdang.com/24003310.html,http://img3m0.ddimg.cn/67/4/24003310-1_b_10.jpg
 Python编程快速上手 让繁琐工作自动化（Python3编程从入门到实践 新手学习必备用书）,http://product.dangdang.com/23997502.html,http://img3m2.ddimg.cn/1/5/23997502-1_b_6.jpg
 疯狂Python讲义,http://product.dangdang.com/25580336.html,http://img3m6.ddimg.cn/23/16/25580336-1_b_3.jpg
 零基础学Python（全彩版）,http://product.dangdang.com/28486010.html,http://img3m0.ddimg.cn/47/6/28486010-1_b_6.jpg
 Python爬虫技术――深入理解原理、技术与开发,http://product.dangdang.com/28510027.html,http://img3m7.ddimg.cn/7/10/28510027-1_b_3.jpg
 Python编程三剑客：Python编程从入门到实践第2版+Python编程快速上手+Python极客项目编程（当当套装,http://product.dangdang.com/28534461.html,http://img3m1.ddimg.cn/87/24/28534461-1_b_3.jpg
 对比Excel，轻松学习Python数据分析,http://product.dangdang.com/26512595.html,http://img3m5.ddimg.cn/98/23/26512595-1_b_3.jpg
 利用Python进行数据分析（原书第2版）,http://product.dangdang.com/25312917.html,http://img3m7.ddimg.cn/3/33/25312917-1_b_2.jpg
 Python项目开发案例集锦（全彩版）,http://product.dangdang.com/28486019.html,http://img3m9.ddimg.cn/56/15/28486019-1_b_5.jpg
 DK编程真好玩：9岁开始学Python,http://product.dangdang.com/27940162.html,http://img3m2.ddimg.cn/85/19/27940162-1_b_5.jpg
 Python语言程序设计基础（第2版）,http://product.dangdang.com/24189864.html,http://img3m4.ddimg.cn/6/4/24189864-1_b_3.jpg
 Python学习手册（原书第5版）,http://product.dangdang.com/25576578.html,http://img3m8.ddimg.cn/27/32/25576578-1_b_5.jpg
 Python编程从数据分析到机器学习实践（微课视频版）,http://product.dangdang.com/28517948.html,http://img3m8.ddimg.cn/8/13/28517948-1_b_6.jpg
 Python基础教程（第3版）,http://product.dangdang.com/25218035.html,http://img3m5.ddimg.cn/62/19/25218035-1_b_2.jpg
 少儿编程之旅 趣学Python,http://product.dangdang.com/28977660.html,http://img3m0.ddimg.cn/63/0/28977660-1_b_5.jpg
 Python Qt GUI与数据可视化编程,http://product.dangdang.com/27918134.html,http://img3m4.ddimg.cn/35/6/27918134-1_b_21.jpg
 Python数据可视化之美：专业图表绘制指南（全彩）,http://product.dangdang.com/28527228.html,http://img3m8.ddimg.cn/81/6/28527228-1_b_3.jpg
 Python从入门到项目实践（全彩版）,http://product.dangdang.com/28486024.html,http://img3m4.ddimg.cn/61/20/28486024-1_b_6.jpg
 Python 3网络爬虫开发实战,http://product.dangdang.com/25249602.html,http://img3m2.ddimg.cn/48/25/25249602-1_b_3.jpg
 Python编程超级魔卡(全彩版),http://product.dangdang.com/28979311.html,http://img3m1.ddimg.cn/31/23/28979311-1_b_30.jpg
 零基础入门学习Python（第2版）-微课视频版,http://product.dangdang.com/27865271.html,http://img3m1.ddimg.cn/38/16/27865271-1_b_3.jpg
 Python实效编程百例・综合卷(全彩版),http://product.dangdang.com/28980468.html,http://img3m8.ddimg.cn/0/33/28980468-1_b_9.jpg
 Python函数参考手册（全彩版）,http://product.dangdang.com/28980472.html,http://img3m2.ddimg.cn/4/0/28980472-1_b_6.jpg
 Python编程锦囊（全彩版）,http://product.dangdang.com/28485449.html,http://img3m9.ddimg.cn/80/0/28485449-1_b_6.jpg
 Python从小白到大牛,http://product.dangdang.com/25574315.html,http://img3m5.ddimg.cn/41/26/25574315-1_b_5.jpg
 Python Cookbook（第3版）中文版,http://product.dangdang.com/23690527.html,http://img3m7.ddimg.cn/25/19/23690527-1_b_2.jpg
 【自营】python编程入门指南 Web/Django/Pygame/Flask Web/网络爬虫/可搭C语言/java,http://product.dangdang.com/27928049.html,http://img3m9.ddimg.cn/50/5/27928049-1_b_5.jpg
 Python核心编程 第3版,http://product.dangdang.com/23961748.html,http://img3m8.ddimg.cn/85/30/23961748-1_b_10.jpg
 笨办法学Python 3,http://product.dangdang.com/25286312.html,http://img3m2.ddimg.cn/29/31/25286312-1_b_3.jpg
 Python从入门到项目实战（全程视频版）,http://product.dangdang.com/28539201.html,http://img3m1.ddimg.cn/75/28/28539201-1_b_5.jpg
 Python速查手册・基础卷（全彩版）,http://product.dangdang.com/28994565.html,http://img3m5.ddimg.cn/39/33/28994565-1_b_5.jpg
 Python青少年趣味编程 少儿编程（彩印+微课视频讲解）,http://product.dangdang.com/28524470.html,http://img3m0.ddimg.cn/95/23/28524470-1_b_1.jpg
 基于Python的大数据分析基础及实战,http://product.dangdang.com/25307829.html,http://img3m9.ddimg.cn/63/14/25307829-1_b_12.jpg
 Python科学计算和数据科学应用(第2版) 使用NumPy、SciPy和matplotlib,http://product.dangdang.com/28974447.html,http://img3m7.ddimg.cn/18/6/28974447-1_b_8.jpg
 Python从入门到精通,http://product.dangdang.com/25535707.html,http://img3m7.ddimg.cn/43/9/25535707-1_b_1.jpg
 Python极客项目编程,http://product.dangdang.com/25060153.html,http://img3m3.ddimg.cn/85/16/25060153-1_b_2.jpg
 Python深度学习,http://product.dangdang.com/25324199.html,http://img3m9.ddimg.cn/98/30/25324199-1_b_3.jpg
 Python金融大数据分析 第2版,http://product.dangdang.com/28527971.html,http://img3m1.ddimg.cn/32/9/28527971-1_b_4.jpg
 流畅的Python,http://product.dangdang.com/25071121.html,http://img3m1.ddimg.cn/64/32/25071121-1_b_3.jpg
 Python机器学习基础教程,http://product.dangdang.com/25232007.html,http://img3m7.ddimg.cn/75/5/25232007-1_b_3.jpg
 Python速查手册・模块卷（全彩版）,http://product.dangdang.com/28996022.html,http://img3m2.ddimg.cn/11/10/28996022-1_b_8.jpg
 Python编程（第四版）,http://product.dangdang.com/23617284.html,http://img3m4.ddimg.cn/42/36/23617284-1_b_2.jpg
 Python编程从零基础到项目实战（微课视频版）,http://product.dangdang.com/25479735.html,http://img3m5.ddimg.cn/6/18/25479735-1_b_12.jpg
 Python编程300例――快速构建可执行高质量代码,http://product.dangdang.com/28980121.html,http://img3m1.ddimg.cn/49/19/28980121-1_b_5.jpg
 大数据分析：Python爬虫、数据清洗和数据可视化,http://product.dangdang.com/28510863.html,http://img3m3.ddimg.cn/51/32/28510863-1_b_3.jpg
 Python项目开发实战入门（全彩版）,http://product.dangdang.com/28976933.html,http://img3m3.ddimg.cn/29/13/28976933-1_b_5.jpg
 Python数据分析与挖掘实战（第2版）,http://product.dangdang.com/28481513.html,http://img3m3.ddimg.cn/5/23/28481513-1_b_2.jpg
 Python真好玩：教孩子学编程,http://product.dangdang.com/27919783.html,http://img3m3.ddimg.cn/1/27/27919783-1_b_4.jpg
 Python网络爬虫权威指南 第2版,http://product.dangdang.com/27857494.html,http://img3m4.ddimg.cn/82/9/27857494-1_b_3.jpg
 Python快速编程入门,http://product.dangdang.com/25156894.html,http://img3m4.ddimg.cn/4/2/25156894-1_b_8.jpg
 教孩子学编程 Python语言版,http://product.dangdang.com/23928893.html,http://img3m3.ddimg.cn/98/31/23928893-1_b_11.jpg
 Python3网络爬虫宝典,http://product.dangdang.com/29122657.html,http://img3m7.ddimg.cn/25/31/29122657-1_b_6.jpg
 Python安全攻防：渗透测试实战指南,http://product.dangdang.com/29131665.html,http://img3m5.ddimg.cn/24/11/29131665-1_b_2.jpg
 Python数据分析基础,http://product.dangdang.com/25139426.html,http://img3m6.ddimg.cn/59/35/25139426-1_b_1.jpg
 数据结构与算法：Python语言实现,http://product.dangdang.com/25340656.html,http://img3m6.ddimg.cn/22/22/25340656-1_b_3.jpg
 MINECRAFT编程：使用Python语言玩转我的世界,http://product.dangdang.com/28535346.html,http://img3m6.ddimg.cn/81/21/28535346-1_b_9.jpg
 跟我一起玩Python编程(共2册):教孩子快速掌握编程技巧,http://product.dangdang.com/28488756.html,http://img3m6.ddimg.cn/21/14/28488756-1_b_3.jpg
 笨办法学Python 3 进阶篇,http://product.dangdang.com/28546281.html,http://img3m1.ddimg.cn/27/4/28546281-1_b_4.jpg
 Python神经网络编程,http://product.dangdang.com/25251315.html,http://img3m5.ddimg.cn/78/36/25251315-1_b_6.jpg
 Python编程三剑客 Python编程从入门到实践 第2版/Python编程快速上手 让繁琐工作,http://product.dangdang.com/1579361305.html,http://img3m5.ddimg.cn/49/25/1579361305-1_b_2.jpg
 Python量化投资：技术 模型与策略,http://product.dangdang.com/29133037.html,http://img3m7.ddimg.cn/10/14/29133037-1_b_2.jpg
 Python趣味案例编程(全彩版),http://product.dangdang.com/28980470.html,http://img3m0.ddimg.cn/2/35/28980470-1_b_5.jpg
 Python金融大数据挖掘与分析全流程详解,http://product.dangdang.com/27924642.html,http://img3m2.ddimg.cn/9/2/27924642-1_b_3.jpg
 Python机器学习手册：从数据预处理到深度学习,http://product.dangdang.com/27902091.html,http://img3m1.ddimg.cn/30/21/27902091-1_b_3.jpg
 Python+Kivy(App开发)从入门到实践(全彩版),http://product.dangdang.com/28980464.html,http://img3m4.ddimg.cn/95/29/28980464-1_b_6.jpg
 Python快乐编程基础入门（21世纪高等学校计算机专业实用规划教材）,http://product.dangdang.com/27921598.html,http://img3m8.ddimg.cn/34/29/27921598-1_b_4.jpg
 Python股票量化交易从入门到实践,http://product.dangdang.com/28967983.html,http://img3m3.ddimg.cn/88/17/28967983-1_b_6.jpg
 Python编程基础与案例集锦（中学版）,http://product.dangdang.com/26922174.html,http://img3m4.ddimg.cn/15/12/26922174-1_b_3.jpg
 Python数据分析与可视化-微课视频版,http://product.dangdang.com/28518632.html,http://img3m2.ddimg.cn/98/31/28518632-1_b_5.jpg
 Python袖珍指南（第五版）,http://product.dangdang.com/23617285.html,http://img3m5.ddimg.cn/43/0/23617285-1_b_1.jpg
 面向中小学教师的Python编程入门,http://product.dangdang.com/29124963.html,http://img3m3.ddimg.cn/54/6/29124963-1_b_3.jpg
 Python游戏编程入门,http://product.dangdang.com/23628345.html,http://img3m5.ddimg.cn/15/34/23628345-1_b_1.jpg
 Python和Dask数据科学,http://product.dangdang.com/28998663.html,http://img3m3.ddimg.cn/78/24/28998663-1_b_3.jpg
 潘石屹推荐 玩着也能学Python,http://product.dangdang.com/28496564.html,http://img3m4.ddimg.cn/8/15/28496564-1_b_3.jpg
 Python机器学习实战案例,http://product.dangdang.com/28530821.html,http://img3m1.ddimg.cn/11/10/28530821-1_b_6.jpg
 Python深度学习异常检测 使用Keras和PyTorch,http://product.dangdang.com/29131983.html,http://img3m3.ddimg.cn/45/33/29131983-1_b_3.jpg
 Python无监督机器学习最佳实践,http://product.dangdang.com/29130013.html,http://img3m3.ddimg.cn/55/24/29130013-1_b_3.jpg
 Python最优化算法实战,http://product.dangdang.com/29128615.html,http://img3m5.ddimg.cn/43/32/29128615-1_b_1.jpg
 Python自动化运维实战,http://product.dangdang.com/28530456.html,http://img3m6.ddimg.cn/42/15/28530456-1_b_5.jpg
 Python 3标准库,http://product.dangdang.com/25534855.html,http://img3m5.ddimg.cn/82/8/25534855-1_b_2.jpg
 趣味编程三剑客：从Scratch迈向Python和C++,http://product.dangdang.com/28974460.html,http://img3m0.ddimg.cn/31/19/28974460-1_b_6.jpg
 Python数据分析、挖掘与可视化（慕课版）,http://product.dangdang.com/28499341.html,http://img3m1.ddimg.cn/13/17/28499341-1_b_3.jpg
 Python编程 从入门到实践+Excel 2016实战技巧精粹辞典（全技巧视频版）,http://product.dangdang.com/410271467.html,http://img3m7.ddimg.cn/23/1/410271467-1_b_3.jpg
 人工智能+机器人入门与实战 用树莓派+Python+OpenCV制作计算机视觉机器人,http://product.dangdang.com/28537600.html,http://img3m0.ddimg.cn/58/18/28537600-1_b_3.jpg
 Python预测之美：数据分析与算法实战,http://product.dangdang.com/28982031.html,http://img3m1.ddimg.cn/78/5/28982031-1_b_5.jpg
 Python金融实战案例精粹,http://product.dangdang.com/28553103.html,http://img3m3.ddimg.cn/18/18/28553103-1_b_9.jpg
 青少年Python编程入门,http://product.dangdang.com/27869934.html,http://img3m4.ddimg.cn/48/17/27869934-1_b_18.jpg
 Python数学编程,http://product.dangdang.com/28505393.html,http://img3m3.ddimg.cn/26/1/28505393-1_b_3.jpg
 Python代码整洁之道：编写优雅的代码,http://product.dangdang.com/29140585.html,http://img3m5.ddimg.cn/34/14/29140585-1_b_3.jpg
 Python数据可视化之matplotlib实践,http://product.dangdang.com/25339676.html,http://img3m6.ddimg.cn/32/4/25339676-1_b_2.jpg
 基于Python的金融分析与风险管理,http://product.dangdang.com/27943466.html,http://img3m6.ddimg.cn/23/30/27943466-1_b_9.jpg
 Python 3爬虫、数据清洗与可视化实战,http://product.dangdang.com/25253348.html,http://img3m8.ddimg.cn/32/34/25253348-1_b_3.jpg
 图解Python--轻松快速掌握实力派脚本语言精华,http://product.dangdang.com/27931595.html,http://img3m5.ddimg.cn/32/36/27931595-1_b_3.jpg
 基于Python的智能文本分析,http://product.dangdang.com/28498219.html,http://img3m9.ddimg.cn/79/5/28498219-1_b_3.jpg
 Python密码学编程 第2版,http://product.dangdang.com/28528805.html,http://img3m5.ddimg.cn/74/29/28528805-1_b_8.jpg
 Python极简讲义：一本书入门数据分析与机器学习,http://product.dangdang.com/28537703.html,http://img3m3.ddimg.cn/62/10/28537703-1_b_4.jpg
 Python大数据分析与机器学习商业案例实战,http://product.dangdang.com/28558389.html,http://img3m9.ddimg.cn/57/13/28558389-1_b_3.jpg
 中学生Python创意编程,http://product.dangdang.com/29118159.html,http://img3m9.ddimg.cn/81/10/29118159-1_b_3.jpg
 自然语言处理实战 利用Python理解、分析和生成文本,http://product.dangdang.com/29127954.html,http://img3m4.ddimg.cn/75/0/29127954-1_b_3.jpg
 Python语言程序设计教程,http://product.dangdang.com/28473843.html,http://img3m3.ddimg.cn/57/12/28473843-1_b_2.jpg
 Python量化炒股入门与实战技巧,http://product.dangdang.com/28543042.html,http://img3m2.ddimg.cn/55/21/28543042-1_b_3.jpg
 SQLAlchemy Python数据库实战 第2版,http://product.dangdang.com/27921631.html,http://img3m1.ddimg.cn/67/25/27921631-1_b_16.jpg
 Python编程无师自通 专业程序员的养成,http://product.dangdang.com/26440157.html,http://img3m7.ddimg.cn/29/31/26440157-1_b_3.jpg
 Python青少年趣味编程,http://product.dangdang.com/28537745.html,http://img3m5.ddimg.cn/5/15/28537745-1_b_4.jpg
 Python GUI设计――tkinter菜鸟编程,http://product.dangdang.com/27912538.html,http://img3m8.ddimg.cn/82/34/27912538-1_b_2.jpg
 Effective Python:编写高质量Python代码的59个有效方法,http://product.dangdang.com/23895603.html,http://img3m3.ddimg.cn/72/4/23895603-1_b_2.jpg
 Python程序设计基础与应用,http://product.dangdang.com/25340689.html,http://img3m9.ddimg.cn/55/18/25340689-1_b_2.jpg
 你也能看得懂的Python算法书,http://product.dangdang.com/25579993.html,http://img3m3.ddimg.cn/76/6/25579993-1_b_2.jpg
 写给程序员的Python教程,http://product.dangdang.com/28985055.html,http://img3m5.ddimg.cn/33/32/28985055-1_b_3.jpg
 Python期货量化交易实战,http://product.dangdang.com/28522315.html,http://img3m5.ddimg.cn/19/14/28522315-1_b_2.jpg
 Python深度学习：基于PyTorch,http://product.dangdang.com/28475338.html,http://img3m8.ddimg.cn/67/27/28475338-1_b_2.jpg
 Python绝技：运用Python成为顶级黑客,http://product.dangdang.com/23839735.html,http://img3m5.ddimg.cn/40/6/23839735-1_b_2.jpg
 Python 3.8从入门到精通（视频教学版）,http://product.dangdang.com/28541649.html,http://img3m9.ddimg.cn/48/34/28541649-1_b_6.jpg
 从零开始学Python数据分析与挖掘,http://product.dangdang.com/25535018.html,http://img3m8.ddimg.cn/47/23/25535018-1_b_3.jpg
 Python 3 面向对象编程（第2版）,http://product.dangdang.com/25301983.html,http://img3m3.ddimg.cn/58/14/25301983-1_b_3.jpg
 Python编程终极指南,http://product.dangdang.com/28993892.html,http://img3m2.ddimg.cn/59/26/28993892-1_b_3.jpg
 Python项目案例开发从入门到实战――爬虫、游戏和机器学习,http://product.dangdang.com/26436548.html,http://img3m8.ddimg.cn/83/11/26436548-1_b_3.jpg
 Python机器学习和图像处理实战 面部识别、目标检测和模式识别,http://product.dangdang.com/28500317.html,http://img3m7.ddimg.cn/98/31/28500317-1_b_2.jpg
 经济金融数据分析及其Python应用,http://product.dangdang.com/26509242.html,http://img3m2.ddimg.cn/12/0/26509242-1_b_4.jpg
 看漫画学Python：有趣、有料、好玩、好用（全彩版）,http://product.dangdang.com/28547874.html,http://img3m4.ddimg.cn/36/6/28547874-1_b_5.jpg
 Python数学编程 Python编程从入门到实践 Python基础教程 Python数据分析数据科,http://product.dangdang.com/1562049235.html,http://img3m5.ddimg.cn/10/33/1562049235-1_b_2.jpg
 Python无监督学习,http://product.dangdang.com/29118160.html,http://img3m0.ddimg.cn/82/11/29118160-1_b_3.jpg
 Python少儿趣味编程,http://product.dangdang.com/28475333.html,http://img3m3.ddimg.cn/62/22/28475333-1_b_7.jpg
 Python机器学习及实践,http://product.dangdang.com/28549337.html,http://img3m7.ddimg.cn/14/26/28549337-1_b_5.jpg
 Python实战指南――手把手教你掌握300个精彩案例,http://product.dangdang.com/29000151.html,http://img3m1.ddimg.cn/81/32/29000151-1_b_3.jpg
 编程小屋 Python 3.0 趣味教程,http://product.dangdang.com/28972529.html,http://img3m9.ddimg.cn/80/12/28972529-1_b_3.jpg
 趣学Python游戏编程,http://product.dangdang.com/28972461.html,http://img3m1.ddimg.cn/12/18/28972461-1_b_6.jpg
 少儿编程趣学指南：Scratch3.0篇+Python篇 （全2册，全彩印刷）,http://product.dangdang.com/28998646.html,http://img3m6.ddimg.cn/61/7/28998646-1_b_3.jpg
 Python程序设计（第2版）,http://product.dangdang.com/23969371.html,http://img3m1.ddimg.cn/85/31/23969371-1_b_8.jpg
 数据结构与算法：Python语言描述,http://product.dangdang.com/23851162.html,http://img3m2.ddimg.cn/82/0/23851162-1_b_3.jpg
 Python数据结构与算法分析 第2版,http://product.dangdang.com/27926611.html,http://img3m1.ddimg.cn/97/10/27926611-1_b_16.jpg
 Python数据分析与大数据处理从入门到精通,http://product.dangdang.com/28476522.html,http://img3m2.ddimg.cn/63/27/28476522-1_b_1.jpg
 Python数据分析：零基础入门到实战开发,http://product.dangdang.com/29140327.html,http://img3m7.ddimg.cn/73/15/29140327-1_b_3.jpg
 Python基础教程 第3版+Office 2016实战技巧精粹辞典（全技巧视频版）,http://product.dangdang.com/410271462.html,http://img3m2.ddimg.cn/18/33/410271462-1_b_3.jpg
 Python数据分析与可视化从入门到精通,http://product.dangdang.com/28528261.html,http://img3m1.ddimg.cn/25/3/28528261-1_b_1.jpg
 Python数据科学手册,http://product.dangdang.com/25228733.html,http://img3m3.ddimg.cn/68/24/25228733-1_b_3.jpg
 Python程序设计教程（第2版）,http://product.dangdang.com/27924565.html,http://img3m5.ddimg.cn/31/36/27924565-1_b_3.jpg
 Python网络爬虫从入门到实践,http://product.dangdang.com/27912459.html,http://img3m9.ddimg.cn/3/29/27912459-1_b_3.jpg
 笨办法学Python 3 +Excel图表/公式/函数/数据分析从新手到高手（2016全彩畅销升级版）,http://product.dangdang.com/410271487.html,http://img3m7.ddimg.cn/43/21/410271487-1_b_3.jpg
 Python数据分析实战,http://product.dangdang.com/26488845.html,http://img3m5.ddimg.cn/9/27/26488845-1_b_4.jpg
 Python编程之美：最佳实践指南,http://product.dangdang.com/25336768.html,http://img3m8.ddimg.cn/94/19/25336768-1_b_2.jpg
 OpenCV轻松入门：面向Python,http://product.dangdang.com/27876020.html,http://img3m0.ddimg.cn/95/35/27876020-1_b_2.jpg
 Python迁移学习,http://product.dangdang.com/29139157.html,http://img3m7.ddimg.cn/91/29/29139157-1_b_3.jpg
 量化投资：以Python为工具,http://product.dangdang.com/24169768.html,http://img3m8.ddimg.cn/7/36/24169768-1_b_6.jpg
 Head First Python(第二版),http://product.dangdang.com/25216230.html,http://img3m0.ddimg.cn/39/27/25216230-1_b_6.jpg
 Python数据分析案例实战(慕课版）,http://product.dangdang.com/28981429.html,http://img3m9.ddimg.cn/70/32/28981429-1_b_6.jpg
 用Python实现深度学习框架,http://product.dangdang.com/29139156.html,http://img3m6.ddimg.cn/90/28/29139156-1_b_6.jpg
 算法精粹 经典计算机科学问题的Python实现,http://product.dangdang.com/28964414.html,http://img3m4.ddimg.cn/83/0/28964414-1_b_5.jpg
 Python 3 基础教程实验指导与习题集（微课版）,http://product.dangdang.com/28988711.html,http://img3m1.ddimg.cn/26/25/28988711-1_b_5.jpg
 物联网应用设计与实战：基于AVR单片机和Python,http://product.dangdang.com/26440992.html,http://img3m2.ddimg.cn/72/15/26440992-1_b_1.jpg
 Python数据分析与数据化运营 第2版,http://product.dangdang.com/27884912.html,http://img3m2.ddimg.cn/77/10/27884912-1_b_1.jpg
 Python基础教程（附教学视频）,http://product.dangdang.com/26254914.html,http://img3m4.ddimg.cn/15/10/26254914-1_b_8.jpg
 Python Web 开发从入门到实战（Django+Bootstrap）-微课视频版,http://product.dangdang.com/29114528.html,http://img3m8.ddimg.cn/14/5/29114528-1_b_3.jpg
 利用Python轻松学数学,http://product.dangdang.com/28556775.html,http://img3m5.ddimg.cn/27/27/28556775-1_b_9.jpg
 Python金融大数据风控建模实战：基于机器学习,http://product.dangdang.com/28970088.html,http://img3m8.ddimg.cn/15/13/28970088-1_b_3.jpg
 Python编程自学手册,http://product.dangdang.com/28525603.html,http://img3m3.ddimg.cn/40/9/28525603-1_b_4.jpg
 Python机器学习编程与实战,http://product.dangdang.com/28981423.html,http://img3m3.ddimg.cn/64/26/28981423-1_b_5.jpg
 深度学习入门 基于Python的理论与实现,http://product.dangdang.com/25307675.html,http://img3m5.ddimg.cn/8/8/25307675-1_b_2.jpg
 Python 自动化接口测试自学手册,http://product.dangdang.com/29140329.html,http://img3m9.ddimg.cn/75/17/29140329-1_b_3.jpg
 Python数学实验与建模,http://product.dangdang.com/28547124.html,http://img3m4.ddimg.cn/78/33/28547124-1_b_1.jpg
 Python量化交易实战,http://product.dangdang.com/26485746.html,http://img3m6.ddimg.cn/78/36/26485746-1_b_2.jpg
 小天才学Python,http://product.dangdang.com/26918604.html,http://img3m4.ddimg.cn/9/31/26918604-1_b_5.jpg
 Python数据处理、分析、可视化与数据化运营,http://product.dangdang.com/29118601.html,http://img3m1.ddimg.cn/28/8/29118601-1_b_3.jpg
 Python 黑帽子：黑客与渗透测试编程之道,http://product.dangdang.com/23754436.html,http://img3m6.ddimg.cn/79/29/23754436-1_b_952.jpg
 编程超有趣 Scratch、Python、HTML、JavaScript编程轻松入门 （附给家长和老师的指导手册）,http://product.dangdang.com/29120678.html,http://img3m8.ddimg.cn/26/13/29120678-1_b_2.jpg
 智能风控：Python金融风险管理与评分卡建模,http://product.dangdang.com/28548802.html,http://img3m2.ddimg.cn/73/9/28548802-1_b_2.jpg
 Python程序员面试笔试宝典,http://product.dangdang.com/28532402.html,http://img3m2.ddimg.cn/8/0/28532402-1_b_3.jpg
 Python量化交易：策略、技巧与实战,http://product.dangdang.com/27914999.html,http://img3m9.ddimg.cn/68/16/27914999-1_b_3.jpg
 Python 3.7网络爬虫快速入门,http://product.dangdang.com/27949731.html,http://img3m1.ddimg.cn/51/5/27949731-1_b_3.jpg
 Python人脸识别：从入门到工程实践,http://product.dangdang.com/27859582.html,http://img3m2.ddimg.cn/91/25/27859582-1_b_1.jpg
 Python 3 爬虫、数据清洗与可视化实战（第2版）,http://product.dangdang.com/28982853.html,http://img3m3.ddimg.cn/9/13/28982853-1_b_6.jpg
 Python数据可视化之matplotlib精进,http://product.dangdang.com/27862869.html,http://img3m9.ddimg.cn/12/19/27862869-1_b_3.jpg
 Python编程与数据分析应用（微课版）,http://product.dangdang.com/29124892.html,http://img3m2.ddimg.cn/82/9/29124892-1_b_3.jpg
 Python金融衍生品大数据分析：建模、模拟、校准与对冲,http://product.dangdang.com/25107163.html,http://img3m3.ddimg.cn/70/36/25107163-1_b_6.jpg
 Python金融大数据分析 第二2版 金融数据科学算法交易量化金融计算入门书籍 金融科技计算机,http://product.dangdang.com/1583787465.html,http://img3m5.ddimg.cn/18/23/1583787465-1_b_1.jpg
 Python 3反爬虫原理与绕过实战,http://product.dangdang.com/28508464.html,http://img3m4.ddimg.cn/28/1/28508464-1_b_6.jpg
 Python 3快速入门与实战,http://product.dangdang.com/27939404.html,http://img3m4.ddimg.cn/20/1/27939404-1_b_1.jpg
 Python程序设计（第3版）,http://product.dangdang.com/28965235.html,http://img3m5.ddimg.cn/13/7/28965235-1_b_6.jpg
 Python程序员面试宝典 剑指offer,http://product.dangdang.com/27852134.html,http://img3m4.ddimg.cn/68/14/27852134-1_b_2.jpg
 Python科学计算(第2版),http://product.dangdang.com/23957701.html,http://img3m1.ddimg.cn/97/16/23957701-1_b_11.jpg
 大话Python机器学习,http://product.dangdang.com/27874150.html,http://img3m0.ddimg.cn/7/15/27874150-1_b_1.jpg
 Python程序设计案例教程――从入门到机器学习（微课版）,http://product.dangdang.com/25344268.html,http://img3m8.ddimg.cn/70/8/25344268-1_b_2.jpg
 Python数据科学零基础一本通,http://product.dangdang.com/28540080.html,http://img3m0.ddimg.cn/63/19/28540080-1_b_5.jpg
 Python Web自动化测试入门与实战,http://product.dangdang.com/28551658.html,http://img3m8.ddimg.cn/58/16/28551658-1_b_6.jpg
 实战Python网络爬虫,http://product.dangdang.com/27872249.html,http://img3m9.ddimg.cn/86/1/27872249-1_b_2.jpg
 Python图形编程：2D和3D图像的创建,http://product.dangdang.com/28539138.html,http://img3m8.ddimg.cn/12/2/28539138-1_b_2.jpg
 Python聊天机器人开发：基于自然语言处理与机器学习,http://product.dangdang.com/28537043.html,http://img3m3.ddimg.cn/95/16/28537043-1_b_5.jpg
 Python编程从入门到精通 项目开发视频学习版,http://product.dangdang.com/25536364.html,http://img3m4.ddimg.cn/7/0/25536364-1_b_3.jpg
 Python数据分析与应用：从数据获取到可视化,http://product.dangdang.com/26917322.html,http://img3m2.ddimg.cn/14/7/26917322-1_b_1.jpg
 Python入门经典,http://product.dangdang.com/23584027.html,http://img3m7.ddimg.cn/49/5/23584027-1_b_1.jpg
 Django实战 Python Web典型模块与项目开发,http://product.dangdang.com/29138269.html,http://img3m9.ddimg.cn/94/29/29138269-1_b_3.jpg
 Python机器学习算法: 原理、实现与案例,http://product.dangdang.com/28472307.html,http://img3m7.ddimg.cn/6/30/28472307-1_b_3.jpg
 Python数据分析,http://product.dangdang.com/28996073.html,http://img3m3.ddimg.cn/62/24/28996073-1_b_3.jpg
 Python神经网络入门与实战,http://product.dangdang.com/29145320.html,http://img3m0.ddimg.cn/17/13/29145320-1_b_1.jpg
 Python程序设计与算法基础教程（第2版）-微课版,http://product.dangdang.com/27890373.html,http://img3m3.ddimg.cn/93/32/27890373-1_b_2.jpg
 Python+Spark 2.0+Hadoop机器学习与大数据实战,http://product.dangdang.com/25213411.html,http://img3m1.ddimg.cn/91/20/25213411-1_b_3.jpg
 Python青少年编程魔法课堂（案例+视频教学版）,http://product.dangdang.com/29143914.html,http://img3m4.ddimg.cn/96/13/29143914-1_b_3.jpg
 Python金融分析入门到实战:基于Python的金融分析与风险管理+Python金融实战案例精粹,http://product.dangdang.com/1654419035.html,http://img3m5.ddimg.cn/38/36/1654419035-1_b_1.jpg
 Python 程序设计基础实战教程,http://product.dangdang.com/25240981.html,http://img3m1.ddimg.cn/40/25/25240981-1_b_7.jpg
 Python核心编程从入门到开发实战,http://product.dangdang.com/28512188.html,http://img3m8.ddimg.cn/89/25/28512188-1_b_3.jpg
 Python算法教程,http://product.dangdang.com/23834026.html,http://img3m6.ddimg.cn/73/32/23834026-1_b_4.jpg
 从Scratch到Python轻松学,http://product.dangdang.com/28527128.html,http://img3m8.ddimg.cn/80/17/28527128-1_b_3.jpg
